weiboId	attitudes_count	bmiddle_pic	comments_count	created_at	favorited	geo	id	idstr	in_reply_to_screen_name	in_reply_to_status_id	in_reply_to_user_id	mid	mlevel	original_pic	pic_urls	reposts_count	source	text	thumbnail_pic	truncated	uid	visible	retweeted_status_id	gatherTime
2887-	0		1	Sat Sep 01 01:38:34 +0800 2012			3485262158009399	3485262158009399				3485262158009399	0			0	<a href=" rel="nofollow">iPhone客户端</a>	莱昂哥挺适合走暴徒路线的。美国黑帮里演的就不错 文艺青年美少男传奇人物伟人什么的真不适合他。不过<catch me if you can > <titanic> 除外。			1660544250	00	3485197879770339	1397717466806
2888-	0		2	Fri Dec 09 06:00:05 +0800 2011		type:Pointcoordinates:#49.1552#-122.91371	3388570409235403	3388570409235403				3388570409235403	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	Lunch. Theeee best pho in town. 我在这里：#Delta#			1660544250	00	0	1397717466807
2889-	4		0	Wed Jan 08 23:06:03 +0800 2014			3664605777417923	3664605777417923				3664605777417923	0		#	0	<a href=" rel="nofollow">快手</a>	最爱滑梯 			1660544250	00	0	1397717466808
2890-	0		4	Wed Nov 06 15:23:16 +0800 2013			3641658871018779	3641658871018779				3641658871018779	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	八个月了快 			1660544250	00	0	1397717466809
2891-	0		2	Thu Jan 12 20:38:32 +0800 2012			3401112665714495	3401112665714495				3401112665714495	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	天黑的很晚			1660544250	00	0	1397717466810
2892-	0		6	Sun Oct 23 13:24:02 +0800 2011			3371649903391637	3371649903391637				3371649903391637	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	睡的直翻白眼			1660544250	00	0	1397717466811
2893-	0		0	Sat Jan 18 14:21:55 +0800 2014			3668097749922586	3668097749922586				3668097749922586	0			0	<a href=" rel="nofollow">iPhone客户端</a>	哈哈哈哈			1660544250	00	3668043999821937	1397717466812
2894-	0		0	Thu Feb 24 19:04:35 +0800 2011			6746319465	6746319465				2311102242019974711	0		#	2	<a href=" rel="nofollow">微博 weibo.com</a>	@LOVIA219  a			1660544250	00	0	1397717466813
2895-	0		0	Sat Sep 29 14:55:03 +0800 2012			3495609460231342	3495609460231342				3495609460231342	0			0	<a href=" rel="nofollow">iPhone客户端</a>	Very thoughtful!!  Porn and beer. Thx apple.			1660544250	00	3495602908335894	1397717466814
2896-	1		4	Wed Apr 03 09:35:53 +0800 2013			3562933286330663	3562933286330663				3562933286330663	0		#	0	<a href=" rel="nofollow">美图秀秀iPhone版</a>	分享图片			1660544250	00	0	1397717466815
2897-	0		0	Wed Oct 23 17:57:26 +0800 2013			3636624237926881	3636624237926881				3636624237926881	0			1	<a href=" rel="nofollow">iPad客户端</a>	6			1660544250	00	3636619200364650	1397717466816
2898-	0		6	Sat Mar 26 01:46:04 +0800 2011			8071709603	8071709603				201110326356137542	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	全世界都在忙活着，地震的，抢救的，打仗挨揍的。天天程序式的上班表示没为世界做点什么很遗憾。2012就来了。干点什么吧。。。。先从回温哥华把这家korean bbq 吃了开始着手			1660544250	00	0	1397717466817
2899-	0		0	Sun Aug 11 14:35:53 +0800 2013			3610119206229861	3610119206229861				3610119206229861	0			0	<a href=" rel="nofollow">iPhone客户端</a>	This is so awesome. 我下次扮个猴接唐僧  //@吃喝玩乐温哥华:谢谢分享！夏天接送去机场都很欢乐呀[鼓掌]			1660544250	00	3610074235160580	1397717466818
2900-	0		5	Tue Apr 02 05:42:48 +0800 2013			3562512240369410	3562512240369410				3562512240369410	0			1	<a href=" rel="nofollow">iPhone客户端</a>	突然很怀念以前上学时候传纸条借钱的时光 想必现在学生纸条都变成了短信 可惜字里行间的冷淡远不如图画字迹来的真实有趣。每班都有个大财主 借一两块钱买个火腿肠方便面 经常还有转帐 ＂我借你的五块钱你直接还XX吧＂怀念那时十块钱算大票的美好的时光和那些冰红茶 来一桶 恰恰瓜子 锅贴 盒饭 羊肉串			1660544250	00	3498607774629320	1397717466819
2901-	1		0	Mon Dec 30 16:57:06 +0800 2013			3661251438103580	3661251438103580				3661251438103580	0			0	<a href=" rel="nofollow">iPhone客户端</a>	真好 ?			1660544250	00	3661246500855754	1397717466820
2902-	0		1	Mon Aug 29 14:31:29 +0800 2011			3351735544323777	3351735544323777				3351735544323777	0			1	<a href=" rel="nofollow">iPhone客户端</a>	亲身经历坐出租车哥们把一个轱辘开掉了 急刹车停车追车轱辘。			1660544250	00	3351732320530508	1397717466821
2903-	0		2	Wed Nov 07 10:25:21 +0800 2012			3509674714748763	3509674714748763				3509674714748763	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	＜鬼妈妈＞ 玄幻色彩的动画片和＜潘神的迷宫＞一样 做给小孩子的电影更适合给大人看。还不错；赞叹无穷的想象力。			1660544250	00	0	1397717466822
2904-	0		1	Wed Feb 09 21:47:33 +0800 2011			6207679877	6207679877				2011102091710178735	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	太ne ��了			1660544250	00	0	1397717466823
2905-	0		1	Mon May 06 12:16:44 +0800 2013			3574932564899674	3574932564899674				3574932564899674	0			0	<a href=" rel="nofollow">iPhone客户端</a>	一个连普通名字都可以屏蔽的国家你和它谈司法公正 谈言论开放 谈新闻自由。恐怕不是我们这代人能看见的。			1660544250	00	3573985087942609	1397717466824
2906-	0		7	Tue Dec 25 16:35:15 +0800 2012			3527162420281585	3527162420281585				3527162420281585	0		#	0	<a href=" rel="nofollow">Instagram</a>	I dont normally play poker with friends but When I play it. I play like a pro.  			1660544250	00	0	1397717466825
2907-	0		6	Mon May 14 15:04:39 +0800 2012			3445602354926275	3445602354926275				3445602354926275	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	推杆之王。@魏航-			1660544250	00	0	1397717466826
2908-	0		1	Tue Mar 08 10:15:00 +0800 2011			7222657627	7222657627				2011103082690665153	0			1	<a href=" rel="nofollow">iPhone客户端</a>	分老师 遇过比这个猛的 也有一笔不动的。			1660544250	00	7229454649	1397717466827
2909-	0		1	Wed Aug 15 05:14:15 +0800 2012			3479155842819338	3479155842819338				3479155842819338	0			0	<a href=" rel="nofollow">iPhone客户端</a>	 @魏航- @SOMM82			1660544250	00	3466635216110731	1397717466828
2910-	0		15	Tue Mar 20 03:10:26 +0800 2012			3425491279301550	3425491279301550				3425491279301550	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	感谢 贺卡帝 @魏航-   送的祝福 这年头送卡片的不多了 证明咱老了。			1660544250	00	0	1397717466829
2911-	0		6	Tue Oct 02 12:41:14 +0800 2012			3496662947450440	3496662947450440				3496662947450440	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	秋燥易上火 热伤风不好受 下场打球 ?运动出出汗 呼吸下新鲜的空气 瞬间精神舒服很多。			1660544250	00	0	1397717466830
2912-	0		1	Mon Apr 04 03:52:17 +0800 2011			8608478319	8608478319				20111040468065525	0			2	<a href=" rel="nofollow">iPhone客户端</a>	[good] //@大大大宏:转发微博			1660544250	00	8571142557	1397717466831
2913-	0		0	Sat Jun 04 04:33:27 +0800 2011			11695581586	11695581586				5614094376452052112	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	小手搭的挺到位//@梦小树儿：hahahaha!!!			1660544250	00	10153100832	1397717466832
2914-	0		2	Sat Jul 16 06:00:12 +0800 2011			14537580950	14537580950				3335661809889374	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	静的我俩不敢大声说话怕招来野兽。下次就这CAMPING了。金将军@魏航-			1660544250	00	0	1397717466833
2915-	1		10	Thu Apr 11 03:08:00 +0800 2013			3565734771114951	3565734771114951				3565734771114951	0		#	0	<a href=" rel="nofollow">美图秀秀iPhone版</a>	小伙子每天都有新表情 新的变化。小眉毛黑了许多 可是胎毛还没完全退 身上开始因为长大出现暴皮。等我们再大一点就变身小可爱来见大家。#35天#			1660544250	00	0	1397717466834
2916-	0		13	Fri Feb 18 22:34:26 +0800 2011			6536949535	6536949535				2211102181899931884	0		#	1	<a href=" rel="nofollow">微博 weibo.com</a>	@LOVIA219 和孙局夫妇@在曼谷小巷。。太太好吃了   工大繁盛街51号。			1660544250	00	0	1397717466835
2917-	1		0	Sat Nov 23 08:59:59 +0800 2013			3647723008257936	3647723008257936				3647723008257936	0			0	<a href=" rel="nofollow">iPhone客户端</a>	我的卧子之一[嘻嘻] //@吃喝玩乐温哥华:谢谢分享！唐人街知名的#Phnom Penh 金边小馆#，地址和回顾请看：			1660544250	00	3647714242082820	1397717466836
2918-	1		2	Mon Jan 20 21:55:24 +0800 2014			3668936643978262	3668936643978262				3668936643978262	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	红树林酒店里的素斋很?			1660544250	00	0	1397717466837
2919-	1		2	Thu May 02 01:00:40 +0800 2013			3573312871861117	3573312871861117				3573312871861117	0			3	<a href=" rel="nofollow">iPhone客户端</a>	//@Irene啊: //@薛蛮子: 转发微博			1660544250	00	3572945680610656	1397717466838
2920-	2		0	Tue May 21 11:04:33 +0800 2013		type:Pointcoordinates:#49.470955#-123.75924	3580350217340563	3580350217340563				3580350217340563	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	Rain  我在:			1660544250	00	0	1397717466839
2921-	0		2	Fri Feb 10 18:23:23 +0800 2012			3411587903835496	3411587903835496				3411587903835496	0			0	<a href=" rel="nofollow">iPhone客户端</a>	平淡点 挺好的。没有轰轰烈烈 细水长流才是过日子。买菜做饭打扫卫生 做一辈子 简单不到哪去。重要的是那份心态。过了那个年纪 沙发电视厨房有时也会很舒服。			1660544250	00	3411573211208905	1397717466840
2922-	0		1	Thu Jun 16 13:43:57 +0800 2011			12438298966	12438298966				5618689261309072462	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	Skytrain and sunset。想像不到和相隔几千米的市中心是多么的不同。能想到不远处正在暴乱么。			1660544250	00	0	1397717466841
2923-	1		0	Mon Dec 23 00:43:01 +0800 2013			3658469578147803	3658469578147803				3658469578147803	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	冬至吃了饺子 啃了鸭脖 扭了秧歌。挺好 挺好 			1660544250	00	0	1397717466842
2924-	0		2	Mon Jun 27 01:51:23 +0800 2011			13079681266	13079681266				5622587571195843840	0			0	<a href=" rel="nofollow">iPhone客户端</a>	顺便问下唱的象我么？有我好么 感情到位么 @LOVIA219 @糖拌柿子			1660544250	00	0	1397717466843
2925-	0		16	Sun Dec 18 08:57:02 +0800 2011			3391876431318805	3391876431318805				3391876431318805	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	#倒计时第十天#  一起去弄了头发 她染色 我剪了留了两个多月的塞亚人乱发 基本上婚礼发型就这德性了 难得一天假期可还不得休息 一周积累的事情都要赶今天。东西陆续准备齐全。在想要不要发上来。晚上准备去看阿汤哥新片 看影评还不错			1660544250	00	0	1397717466851
2926-	0		14	Fri Feb 17 18:18:57 +0800 2012			3414123507470587	3414123507470587				3414123507470587	0			7	<a href=" rel="nofollow">分享按钮</a>	哈尔滨婚礼剪辑 harbin wedding clip：）   （分享自 @优酷网）			1660544250	00	0	1397717466852
2927-	0		1	Sun Jun 26 15:18:51 +0800 2011			13042069842	13042069842				5622424568589008567	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	不知道什么船 站着划 有意思			1660544250	00	0	1397717466853
2928-	0		1	Thu Apr 14 16:37:08 +0800 2011			9130134349	9130134349				201110414305387025	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	颜色不错			1660544250	00	0	1397717466854
2929-	0		0	Thu Jun 16 03:14:10 +0800 2011			12412768586	12412768586				5618526967374550866	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	EPIC game tonight!!!!  全城暴动，一会去dt。要是输了暴动出事我就碎了，呸呸呸			1660544250	00	0	1397717466855
2930-	0		3	Sun Mar 04 05:28:17 +0800 2012			3419727764391249	3419727764391249				3419727764391249	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	 @Mywardrobe @deeppseaa @魏航-   一周不吃就难受			1660544250	00	0	1397717466856
2931-	0		3	Sat Apr 21 16:11:11 +0800 2012			3437284181721285	3437284181721285				3437284181721285	0			1	<a href=" rel="nofollow">iPhone客户端</a>	长夜漫漫 这周的雨下的有点赛脸。朝鲜矮胖富刚放完二踢脚 菲佣那边就在那噶的跟我俩装蛋。国内政治局势动荡 国际经济也紧张。始终不能为祖国和人民做点什么 我都无心上班。始终牵挂着早点下班思考下世界的未来走向。			1660544250	00	0	1397717466857
2932-	0		1	Thu Feb 03 21:10:02 +0800 2011			6039700727	6039700727				2311102031610471290	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	@薄哈妮 给弄的很到位 遭到表杨			1660544250	00	0	1397717466858
2933-	0		0	Wed Feb 19 12:42:25 +0800 2014			3679669117356955	3679669117356955				3679669117356955	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	疲惫的老公靠着老婆的肩膀上困的打盹，老婆静静的看着鱼。老爸举着孩子让他看到大海龟。妈妈搂着女儿讲解白鲸鱼。海族馆是个好地方 让人感觉放松和温暖 无论是看动物还是人。以后还要经常带豆豆去。			1660544250	00	0	1397717466859
2934-	0		0	Thu Nov 15 06:23:20 +0800 2012		type:Pointcoordinates:#49.29059#-123.13696	3512512911806679	3512512911806679				3512512911806679	0		#	0	<a href=" rel="nofollow">Instagram</a>	Lunch  @ Kingyo Izakaya 			1660544250	00	0	1397717466860
2935-	0		0	Thu Mar 22 06:24:45 +0800 2012			3426264960975043	3426264960975043				3426264960975043	0			0	<a href=" rel="nofollow">iPhone客户端</a>	德云社---最受欢迎男子偶像团体 //@朱宏胤猪刷:噫~~~ //@VanPeople人在温哥华: Gelivable，真的要来了，争取Rogers Arena包场，2万人一起听相声[哈哈]			1660544250	00	3426218721034133	1397717466861
2936-	0		0	Tue Mar 22 13:11:00 +0800 2011			7852187133	7852187133				201110322276823471	0			5	<a href=" rel="nofollow">iPhone客户端</a>	Haha.			1660544250	00	7849876331	1397717466862
2937-	0		0	Sun Apr 10 14:11:48 +0800 2011			8927829466	8927829466				201110410209796014	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	分享图片			1660544250	00	0	1397717466863
2938-	0		1	Wed Aug 17 11:14:49 +0800 2011			3347337397407020	3347337397407020				3347337397407020	0			0	<a href=" rel="nofollow">iPhone客户端</a>	替死鬼			1660544250	00	3347336688434892	1397717466864
2939-	0		5	Thu Apr 26 06:24:15 +0800 2012			3438948405984437	3438948405984437				3438948405984437	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	2B青年的午餐 包子咸菜 乌江牌。哦耶。			1660544250	00	0	1397717466865
2940-	0		4	Tue Jun 14 08:15:53 +0800 2011			12283332840	12283332840				5617862548825623853	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	Lets go get it boys.			1660544250	00	0	1397717466866
2941-	0		13	Wed Jun 29 07:57:59 +0800 2011			13221828180	13221828180				5623424213641369437	0		#	5	<a href=" rel="nofollow">iPhone客户端</a>	朋友准备作香辣蟹 8支30多块钱 很便宜吧 晚上有口福了 温哥华的生活节奏很慢 有的人觉得无聊 但是习惯了觉得很轻松。觉得人不是要确定要做多大生意赚多少钱 而是要先确定自己要什么样的生活。			1660544250	00	0	1397717466867
2942-	0		0	Mon Aug 15 16:28:35 +0800 2011			3346691583686939	3346691583686939				3346691583686939	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	分享图片			1660544250	00	0	1397717466868
2943-	0		4	Sun Oct 07 13:46:38 +0800 2012			3498491349714300	3498491349714300				3498491349714300	0			0	<a href=" rel="nofollow">iPhone客户端</a>	女主角反复听电话答录机里死去男人的录音那段着实感动 很温情的片子 ＜PS： I LOVE YOU＞. 就是哥们每次看着都象： WE ARE SPARTAN!!! 的感觉。			1660544250	00	3498485687500221	1397717466869
2944-	0		0	Thu Nov 29 14:54:22 +0800 2012			3517714948094635	3517714948094635				3517714948094635	0		#	0	<a href=" rel="nofollow">Instagram</a>	红袍 大枣 核桃  看一部＜花样年华＞ 			1660544250	00	0	1397717466870
2945-	0		1	Fri Dec 16 08:48:32 +0800 2011			3391149515758413	3391149515758413				3391149515758413	0		#	2	<a href=" rel="nofollow">iPhone客户端</a>	你赢了 @LOVIA219			1660544250	00	0	1397717466871
2946-	0		4	Fri Apr 13 13:32:21 +0800 2012			3434345094466857	3434345094466857				3434345094466857	0			1	<a href=" rel="nofollow">iPhone客户端</a>	朝鲜的卫星如果发射成功将会导致第三次世界大战；所以未来派来了人阻止了这一切发生。卫星发射不成功是和技术一切无关。由于时间穿梭会产生磁场骤变导致了24小时前的地震和不自然的气候的产生。别问我太多 我能告诉的就这些。			1660544250	00	0	1397717466872
2947-	0		0	Fri Nov 30 02:55:01 +0800 2012			3517896305251539	3517896305251539				3517896305251539	0			0	<a href=" rel="nofollow">iPhone客户端</a>	哎。。。， //@加拿大家园:【平均房价】大多地区：OAKVILLE，$74.5万。BURLINGTON，71万。多伦多,46.6万。 MISSISSAUGA，48.2万；大温地区：温哥华，188万，列治文，118万，本拿91.8万。。。			1660544250	00	3517873705846428	1397717466873
2948-	1		2	Thu Jul 04 02:39:32 +0800 2013			3596168188005790	3596168188005790				3596168188005790	0		#	0	<a href=" rel="nofollow">Instagram</a>	哈尔滨早茶： 烙饼 白菜豆腐汤 炒鸡蛋  			1660544250	00	0	1397717466874
2949-	0		3	Tue Mar 27 08:05:18 +0800 2012			3428102199920525	3428102199920525				3428102199920525	0			0	<a href=" rel="nofollow">iPhone客户端</a>	前天拼了老命打球差点没死馆里 今天洗牙又差点没死牙医那。			1660544250	00	0	1397717466875
2950-	0		1	Sun Sep 11 15:48:29 +0800 2011			3356465964789319	3356465964789319				3356465964789319	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	帮你发			1660544250	00	0	1397717466876
2951-	0		0	Thu Jan 05 16:29:17 +0800 2012			3398513221782333	3398513221782333				3398513221782333	0		#	3	<a href=" rel="nofollow">微博 weibo.com</a>	有点枪火 放逐 感觉就是照虚了，，，，，，，，，			1660544250	00	0	1397717466877
